filename,width,height,class,xmin,ymin,xmax,ymax
1843_png.rf.5821ccdd0bfc46dbcc0affee0ada072c.jpg,640,640,ripe,293,282,373,420
1843_png.rf.5821ccdd0bfc46dbcc0affee0ada072c.jpg,640,640,unripe,0,398,60,492
2138_png.rf.5809c26ad7128aefd26b3d31d288202d.jpg,640,640,ripe,325,114,375,196
2138_png.rf.5809c26ad7128aefd26b3d31d288202d.jpg,640,640,unripe,457,225,486,265
2138_png.rf.5809c26ad7128aefd26b3d31d288202d.jpg,640,640,unripe,185,269,254,409
2142_png.rf.5832986abbc8ba0cd8aaf5f959c99880.jpg,640,640,unripe,387,141,444,207
2142_png.rf.5832986abbc8ba0cd8aaf5f959c99880.jpg,640,640,unripe,277,199,367,336
2142_png.rf.5832986abbc8ba0cd8aaf5f959c99880.jpg,640,640,unripe,285,339,341,402
2142_png.rf.5832986abbc8ba0cd8aaf5f959c99880.jpg,640,640,unripe,396,421,461,528
2142_png.rf.5832986abbc8ba0cd8aaf5f959c99880.jpg,640,640,ripe,157,95,241,196
2142_png.rf.5832986abbc8ba0cd8aaf5f959c99880.jpg,640,640,ripe,348,273,450,464
153_png.rf.583397f3f343c0fb69b6452f1dded20b.jpg,640,640,ripe,129,180,248,415
153_png.rf.583397f3f343c0fb69b6452f1dded20b.jpg,640,640,unripe,384,126,472,257
153_png.rf.583397f3f343c0fb69b6452f1dded20b.jpg,640,640,unripe,380,374,479,540
3063_png.rf.5833afa98ab19e51c63d3e10ee6e49fb.jpg,640,640,ripe,206,166,333,377
3063_png.rf.5833afa98ab19e51c63d3e10ee6e49fb.jpg,640,640,unripe,48,182,108,269
3063_png.rf.5833afa98ab19e51c63d3e10ee6e49fb.jpg,640,640,unripe,71,90,114,147
3063_png.rf.5833afa98ab19e51c63d3e10ee6e49fb.jpg,640,640,unripe,195,54,274,134
3063_png.rf.5833afa98ab19e51c63d3e10ee6e49fb.jpg,640,640,unripe,326,212,375,271
3063_png.rf.5833afa98ab19e51c63d3e10ee6e49fb.jpg,640,640,unripe,290,262,395,416
2220_png.rf.5853adb8f9255d07ce5e026d9e22ccb5.jpg,640,640,unripe,383,137,422,193
2220_png.rf.5853adb8f9255d07ce5e026d9e22ccb5.jpg,640,640,unripe,379,200,438,278
2220_png.rf.5853adb8f9255d07ce5e026d9e22ccb5.jpg,640,640,unripe,119,294,184,402
2220_png.rf.5853adb8f9255d07ce5e026d9e22ccb5.jpg,640,640,unripe,175,341,222,406
2220_png.rf.5853adb8f9255d07ce5e026d9e22ccb5.jpg,640,640,ripe,204,30,343,165
2220_png.rf.5853adb8f9255d07ce5e026d9e22ccb5.jpg,640,640,ripe,30,292,129,443
241_jpg.rf.5859d167c8b444d7da6cf024cd24f512.jpg,640,640,ripe,324,356,416,506
206_png.rf.58968c7b04e2bfc70c7274b8f9d9507c.jpg,640,640,ripe,247,124,344,224
206_png.rf.58968c7b04e2bfc70c7274b8f9d9507c.jpg,640,640,ripe,159,181,292,336
148_png.rf.58b39361864f11a7a558fa8e05d6fcb4.jpg,640,640,ripe,403,172,487,297
148_png.rf.58b39361864f11a7a558fa8e05d6fcb4.jpg,640,640,ripe,497,122,563,181
1309_png.rf.5877754f29371e47ba8362c87c7b0b06.jpg,640,640,unripe,136,312,247,488
1309_png.rf.5877754f29371e47ba8362c87c7b0b06.jpg,640,640,unripe,231,294,339,467
1309_png.rf.5877754f29371e47ba8362c87c7b0b06.jpg,640,640,unripe,344,286,385,332
1618_png.rf.58aab3049ba8913415fd1b203202df18.jpg,640,640,unripe,123,185,191,250
1618_png.rf.58aab3049ba8913415fd1b203202df18.jpg,640,640,unripe,285,114,335,172
1618_png.rf.58aab3049ba8913415fd1b203202df18.jpg,640,640,unripe,383,367,438,471
2803_png.rf.58de739c17e7db6f1e748ce4039c4b64.jpg,640,640,ripe,132,53,231,183
2803_png.rf.58de739c17e7db6f1e748ce4039c4b64.jpg,640,640,ripe,422,304,529,455
2803_png.rf.58de739c17e7db6f1e748ce4039c4b64.jpg,640,640,ripe,497,280,603,430
2803_png.rf.58de739c17e7db6f1e748ce4039c4b64.jpg,640,640,unripe,268,409,359,530
2803_png.rf.58de739c17e7db6f1e748ce4039c4b64.jpg,640,640,unripe,20,119,122,211
2803_png.rf.58de739c17e7db6f1e748ce4039c4b64.jpg,640,640,unripe,45,298,89,361
2803_png.rf.58de739c17e7db6f1e748ce4039c4b64.jpg,640,640,unripe,236,280,276,334
2803_png.rf.58de739c17e7db6f1e748ce4039c4b64.jpg,640,640,unripe,487,253,522,298
2980_png.rf.58d08328dc2b7739dd89f5b164a47cc9.jpg,640,640,ripe,365,267,459,466
2980_png.rf.58d08328dc2b7739dd89f5b164a47cc9.jpg,640,640,ripe,159,140,278,299
2980_png.rf.58d08328dc2b7739dd89f5b164a47cc9.jpg,640,640,unripe,303,119,356,202
139_jpg.rf.58e0aab39d923e28ccd80a6c5971a37f.jpg,640,640,ripe,190,309,274,414
139_jpg.rf.58e0aab39d923e28ccd80a6c5971a37f.jpg,640,640,ripe,321,319,435,458
1436_png.rf.59093e654bae32eaae5944d9f98a925f.jpg,640,640,ripe,139,222,221,359
1436_png.rf.59093e654bae32eaae5944d9f98a925f.jpg,640,640,unripe,360,156,407,257
1436_png.rf.59093e654bae32eaae5944d9f98a925f.jpg,640,640,unripe,449,197,481,250
1436_png.rf.59093e654bae32eaae5944d9f98a925f.jpg,640,640,unripe,544,213,603,301
1436_png.rf.59093e654bae32eaae5944d9f98a925f.jpg,640,640,unripe,162,137,219,193
1663_png.rf.5951532607d3dd6313d85b2f420d9056.jpg,640,640,unripe,218,70,302,143
1663_png.rf.5951532607d3dd6313d85b2f420d9056.jpg,640,640,unripe,107,200,179,326
1663_png.rf.5951532607d3dd6313d85b2f420d9056.jpg,640,640,unripe,329,201,358,261
1663_png.rf.5951532607d3dd6313d85b2f420d9056.jpg,640,640,unripe,429,222,475,310
1663_png.rf.5951532607d3dd6313d85b2f420d9056.jpg,640,640,unripe,512,271,553,325
250_jpg.rf.593c534a214cc85d81641a9c2a769972.jpg,640,640,ripe,220,230,251,282
1832_png.rf.595f408033b6eddd690085ec7f78aea8.jpg,640,640,ripe,138,93,230,183
1832_png.rf.595f408033b6eddd690085ec7f78aea8.jpg,640,640,ripe,328,291,426,485
1832_png.rf.595f408033b6eddd690085ec7f78aea8.jpg,640,640,ripe,524,509,525,509
1832_png.rf.595f408033b6eddd690085ec7f78aea8.jpg,640,640,unripe,462,396,526,514
1832_png.rf.595f408033b6eddd690085ec7f78aea8.jpg,640,640,unripe,383,383,461,545
1832_png.rf.595f408033b6eddd690085ec7f78aea8.jpg,640,640,unripe,62,38,112,92
152_png.rf.595149fb1f39220cabaa46ae2f35c78f.jpg,640,640,ripe,330,331,424,487
152_png.rf.595149fb1f39220cabaa46ae2f35c78f.jpg,640,640,unripe,259,334,343,455
152_png.rf.595149fb1f39220cabaa46ae2f35c78f.jpg,640,640,unripe,156,344,210,426
152_png.rf.595149fb1f39220cabaa46ae2f35c78f.jpg,640,640,unripe,220,162,259,203
152_png.rf.595149fb1f39220cabaa46ae2f35c78f.jpg,640,640,unripe,362,153,411,246
152_png.rf.595149fb1f39220cabaa46ae2f35c78f.jpg,640,640,unripe,389,258,476,423
301_jpg.rf.5968ee8330c1a456b1705136cd80b373.jpg,640,640,ripe,294,242,439,472

1753_png.rf.5977bc67cf51f4ce9066865e8822c84f.jpg,640,640,unripe,191,253,264,360
1753_png.rf.5977bc67cf51f4ce9066865e8822c84f.jpg,640,640,unripe,453,246,539,370
1753_png.rf.5977bc67cf51f4ce9066865e8822c84f.jpg,640,640,ripe,251,137,336,291
311_jpg.rf.598ad2f8d63d333265f3e67fb6bb25c5.jpg,640,640,ripe,276,236,374,349
2104_png.rf.599545216a590e07c0a4cecf0d8b4672.jpg,640,640,unripe,313,165,372,237
2104_png.rf.599545216a590e07c0a4cecf0d8b4672.jpg,640,640,unripe,92,230,152,317
2104_png.rf.599545216a590e07c0a4cecf0d8b4672.jpg,640,640,ripe,137,125,223,266
2104_png.rf.599545216a590e07c0a4cecf0d8b4672.jpg,640,640,ripe,243,182,326,320
2402_png.rf.5991dea6ea8ffdf295cea6173618138d.jpg,640,640,unripe,240,216,338,356
2402_png.rf.5991dea6ea8ffdf295cea6173618138d.jpg,640,640,unripe,342,214,404,302
2402_png.rf.5991dea6ea8ffdf295cea6173618138d.jpg,640,640,unripe,307,208,328,231
2402_png.rf.5991dea6ea8ffdf295cea6173618138d.jpg,640,640,unripe,486,72,528,126
2402_png.rf.5991dea6ea8ffdf295cea6173618138d.jpg,640,640,unripe,513,153,533,177
2402_png.rf.5991dea6ea8ffdf295cea6173618138d.jpg,640,640,unripe,546,103,575,153
493_png.rf.59b5ff67569e0a4e49494f61f63ecc2f.jpg,640,640,unripe,250,125,291,178
493_png.rf.59b5ff67569e0a4e49494f61f63ecc2f.jpg,640,640,unripe,301,165,358,242
493_png.rf.59b5ff67569e0a4e49494f61f63ecc2f.jpg,640,640,unripe,456,115,531,222
493_png.rf.59b5ff67569e0a4e49494f61f63ecc2f.jpg,640,640,ripe,210,250,331,422
493_png.rf.59b5ff67569e0a4e49494f61f63ecc2f.jpg,640,640,ripe,73,159,175,310
1986_png.rf.59bc15030d3a37c6fb0e11c672cd7b49.jpg,640,640,ripe,412,170,517,354
1986_png.rf.59bc15030d3a37c6fb0e11c672cd7b49.jpg,640,640,unripe,360,271,426,378
1986_png.rf.59bc15030d3a37c6fb0e11c672cd7b49.jpg,640,640,unripe,335,171,416,302
1986_png.rf.59bc15030d3a37c6fb0e11c672cd7b49.jpg,640,640,unripe,162,93,221,163
1986_png.rf.59bc15030d3a37c6fb0e11c672cd7b49.jpg,640,640,unripe,108,81,158,136
2972_png.rf.59f26a65eb33e541310f004c13b56918.jpg,640,640,ripe,390,216,488,358
2972_png.rf.59f26a65eb33e541310f004c13b56918.jpg,640,640,unripe,357,323,398,383
2972_png.rf.59f26a65eb33e541310f004c13b56918.jpg,640,640,unripe,194,255,232,303
2972_png.rf.59f26a65eb33e541310f004c13b56918.jpg,640,640,unripe,298,315,360,406
2972_png.rf.59f26a65eb33e541310f004c13b56918.jpg,640,640,unripe,181,200,206,231
1507_png.rf.59f688833f9173bb34d02fe49c1a0e77.jpg,640,640,unripe,278,160,341,262
1507_png.rf.59f688833f9173bb34d02fe49c1a0e77.jpg,640,640,unripe,302,259,378,402
1507_png.rf.59f688833f9173bb34d02fe49c1a0e77.jpg,640,640,unripe,104,39,152,92
1507_png.rf.59f688833f9173bb34d02fe49c1a0e77.jpg,640,640,ripe,84,165,227,405
1507_png.rf.59f688833f9173bb34d02fe49c1a0e77.jpg,640,640,ripe,431,274,567,492
1507_png.rf.59f688833f9173bb34d02fe49c1a0e77.jpg,640,640,unripe,613,97,638,172
1646_png.rf.5a09d42de7600128887ea1654f1df30e.jpg,640,640,ripe,322,170,417,310
1646_png.rf.5a09d42de7600128887ea1654f1df30e.jpg,640,640,ripe,277,257,363,398
1646_png.rf.5a09d42de7600128887ea1654f1df30e.jpg,640,640,unripe,196,387,255,478
1646_png.rf.5a09d42de7600128887ea1654f1df30e.jpg,640,640,unripe,189,453,263,558
2050_png.rf.5a2c1e0b210edad95e0be5cf858bcf39.jpg,640,640,unripe,343,245,384,308
2050_png.rf.5a2c1e0b210edad95e0be5cf858bcf39.jpg,640,640,unripe,0,252,46,337
2050_png.rf.5a2c1e0b210edad95e0be5cf858bcf39.jpg,640,640,unripe,500,250,571,376
2050_png.rf.5a2c1e0b210edad95e0be5cf858bcf39.jpg,640,640,unripe,486,312,524,358
2050_png.rf.5a2c1e0b210edad95e0be5cf858bcf39.jpg,640,640,ripe,387,225,475,381
312_jpg.rf.59cfef72c87bd44246e5c84cccb2ba3d.jpg,640,640,ripe,314,164,370,261
2410_png.rf.5a04ae5f7eb0efb754917604d77424ab.jpg,640,640,unripe,352,233,398,315
2410_png.rf.5a04ae5f7eb0efb754917604d77424ab.jpg,640,640,unripe,156,472,191,532
2410_png.rf.5a04ae5f7eb0efb754917604d77424ab.jpg,640,640,unripe,367,341,410,438
2410_png.rf.5a04ae5f7eb0efb754917604d77424ab.jpg,640,640,unripe,315,118,389,186
1412_png.rf.59fa00eae6cca04cbb8ad4e6652a8623.jpg,640,640,unripe,304,234,362,313
1412_png.rf.59fa00eae6cca04cbb8ad4e6652a8623.jpg,640,640,unripe,407,225,500,392
1412_png.rf.59fa00eae6cca04cbb8ad4e6652a8623.jpg,640,640,ripe,187,240,293,415
1359_png.rf.5a62d0211b0b23520fd8554cbb6ff9bc.jpg,640,640,ripe,402,182,484,329
1359_png.rf.5a62d0211b0b23520fd8554cbb6ff9bc.jpg,640,640,unripe,471,265,500,303
1359_png.rf.5a62d0211b0b23520fd8554cbb6ff9bc.jpg,640,640,unripe,297,293,332,344
1359_png.rf.5a62d0211b0b23520fd8554cbb6ff9bc.jpg,640,640,unripe,366,320,389,347
1359_png.rf.5a62d0211b0b23520fd8554cbb6ff9bc.jpg,640,640,unripe,76,243,126,317
1359_png.rf.5a62d0211b0b23520fd8554cbb6ff9bc.jpg,640,640,unripe,121,446,201,610
1730_png.rf.5a37868dca7bf34b94048de47124e5df.jpg,640,640,unripe,389,329,478,446
1730_png.rf.5a37868dca7bf34b94048de47124e5df.jpg,640,640,unripe,109,280,187,391
1730_png.rf.5a37868dca7bf34b94048de47124e5df.jpg,640,640,unripe,0,277,37,365
1918_png.rf.5a4a5fdf513195a2aebca360e4880041.jpg,640,640,ripe,423,152,508,282
1918_png.rf.5a4a5fdf513195a2aebca360e4880041.jpg,640,640,unripe,273,12,353,85
1918_png.rf.5a4a5fdf513195a2aebca360e4880041.jpg,640,640,unripe,326,83,416,186
119_jpg.rf.5a770819e434ec3361984e1d8215cd38.jpg,640,640,ripe,361,177,507,426
1783_png.rf.5a64fd4b9402272b686d9d6a4bc86f35.jpg,640,640,unripe,181,103,252,175
1783_png.rf.5a64fd4b9402272b686d9d6a4bc86f35.jpg,640,640,unripe,241,240,316,357
1783_png.rf.5a64fd4b9402272b686d9d6a4bc86f35.jpg,640,640,unripe,359,293,406,346
1783_png.rf.5a64fd4b9402272b686d9d6a4bc86f35.jpg,640,640,unripe,428,358,476,435
1783_png.rf.5a64fd4b9402272b686d9d6a4bc86f35.jpg,640,640,unripe,535,178,569,208
1386_png.rf.5a7b53a93ff2e621ef9f69fe85945a2b.jpg,640,640,unripe,166,151,289,321
1386_png.rf.5a7b53a93ff2e621ef9f69fe85945a2b.jpg,640,640,unripe,241,230,297,304
1386_png.rf.5a7b53a93ff2e621ef9f69fe85945a2b.jpg,640,640,ripe,231,266,367,502
1689_png.rf.5a78136ffe8351225c2180269f229b1f.jpg,640,640,unripe,114,164,226,333
1689_png.rf.5a78136ffe8351225c2180269f229b1f.jpg,640,640,unripe,79,250,173,404
1689_png.rf.5a78136ffe8351225c2180269f229b1f.jpg,640,640,unripe,288,108,361,204
138_jpg.rf.5a82fb6a76f079a5d9b317c85afcd8ad.jpg,640,640,ripe,291,233,413,392
1333_png.rf.5a98d0a727973d974bcbaaf74fdb7cfb.jpg,640,640,ripe,38,77,143,169
1333_png.rf.5a98d0a727973d974bcbaaf74fdb7cfb.jpg,640,640,unripe,370,281,443,385
1333_png.rf.5a98d0a727973d974bcbaaf74fdb7cfb.jpg,640,640,unripe,239,326,277,391
1333_png.rf.5a98d0a727973d974bcbaaf74fdb7cfb.jpg,640,640,unripe,167,383,209,416
1333_png.rf.5a98d0a727973d974bcbaaf74fdb7cfb.jpg,640,640,unripe,44,310,84,359
1333_png.rf.5a98d0a727973d974bcbaaf74fdb7cfb.jpg,640,640,unripe,29,23,63,61
1333_png.rf.5a98d0a727973d974bcbaaf74fdb7cfb.jpg,640,640,unripe,533,78,568,128

1967_png.rf.5a95a7cd58013ec78278e015f5e35ac1.jpg,640,640,ripe,590,403,640,552
1967_png.rf.5a95a7cd58013ec78278e015f5e35ac1.jpg,640,640,ripe,31,115,160,230
1967_png.rf.5a95a7cd58013ec78278e015f5e35ac1.jpg,640,640,unripe,245,25,320,140
1967_png.rf.5a95a7cd58013ec78278e015f5e35ac1.jpg,640,640,unripe,397,62,451,124
1967_png.rf.5a95a7cd58013ec78278e015f5e35ac1.jpg,640,640,unripe,407,195,488,251
1967_png.rf.5a95a7cd58013ec78278e015f5e35ac1.jpg,640,640,unripe,425,262,475,314
1967_png.rf.5a95a7cd58013ec78278e015f5e35ac1.jpg,640,640,unripe,474,269,543,349
330_jpg.rf.5a809683065f25d9ccb0d077ef903c2a.jpg,640,640,ripe,501,264,532,335
330_jpg.rf.5a809683065f25d9ccb0d077ef903c2a.jpg,640,640,ripe,68,284,94,339
330_jpg.rf.5a809683065f25d9ccb0d077ef903c2a.jpg,640,640,unripe,156,396,186,453
330_jpg.rf.5a809683065f25d9ccb0d077ef903c2a.jpg,640,640,unripe,541,291,565,338
0_jpg.rf.5aa5271e696fee11eae0a331cc3960b9.jpg,640,640,ripe,232,269,361,433
1428_png.rf.5ab962d6af5c81da005d3a7a7b9efddc.jpg,640,640,unripe,315,279,386,407
1428_png.rf.5ab962d6af5c81da005d3a7a7b9efddc.jpg,640,640,ripe,233,291,316,448
1428_png.rf.5ab962d6af5c81da005d3a7a7b9efddc.jpg,640,640,ripe,175,340,215,385
512_png.rf.5ae3aa1af6f6fe5bae819b722bccdf26.jpg,640,640,unripe,253,329,346,501
108_jpg.rf.5abcaded2eb86db43f1e16b400f30f2a.jpg,640,640,ripe,176,290,357,426
108_jpg.rf.5abcaded2eb86db43f1e16b400f30f2a.jpg,640,640,ripe,472,124,614,233
1621_png.rf.5b273d17e094535915b731e7b0eefbfc.jpg,640,640,unripe,135,189,167,234
1621_png.rf.5b273d17e094535915b731e7b0eefbfc.jpg,640,640,unripe,121,102,147,133
1621_png.rf.5b273d17e094535915b731e7b0eefbfc.jpg,640,640,unripe,314,234,401,395
1621_png.rf.5b273d17e094535915b731e7b0eefbfc.jpg,640,640,unripe,370,345,418,419
1621_png.rf.5b273d17e094535915b731e7b0eefbfc.jpg,640,640,unripe,351,396,420,511
1621_png.rf.5b273d17e094535915b731e7b0eefbfc.jpg,640,640,unripe,429,282,478,340
212_png.rf.5b13d742582804ffe4857e3870009cb0.jpg,640,640,unripe,523,209,575,273
212_png.rf.5b13d742582804ffe4857e3870009cb0.jpg,640,640,unripe,139,40,163,68
212_png.rf.5b13d742582804ffe4857e3870009cb0.jpg,640,640,unripe,306,263,359,337
212_png.rf.5b13d742582804ffe4857e3870009cb0.jpg,640,640,ripe,350,233,435,344
1676_png.rf.5b16643fa49acc668514756022721e99.jpg,640,640,unripe,138,184,187,279
1676_png.rf.5b16643fa49acc668514756022721e99.jpg,640,640,unripe,482,233,591,405
1673_png.rf.5b424c7fe0d42938debf9a5479a560d0.jpg,640,640,unripe,312,227,364,299
1673_png.rf.5b424c7fe0d42938debf9a5479a560d0.jpg,640,640,unripe,244,325,288,401
1338_png.rf.5bbe9b9c5620d99df614c6cb0162a27a.jpg,640,640,ripe,260,251,320,378
1338_png.rf.5bbe9b9c5620d99df614c6cb0162a27a.jpg,640,640,ripe,365,248,427,393
1338_png.rf.5bbe9b9c5620d99df614c6cb0162a27a.jpg,640,640,unripe,366,135,414,213
1338_png.rf.5bbe9b9c5620d99df614c6cb0162a27a.jpg,640,640,unripe,412,190,461,287
1293_png.rf.5bb34007dc55e1fbd09507fd11480d68.jpg,640,640,unripe,203,82,258,186
1293_png.rf.5bb34007dc55e1fbd09507fd11480d68.jpg,640,640,unripe,362,325,444,485
1293_png.rf.5bb34007dc55e1fbd09507fd11480d68.jpg,640,640,unripe,567,327,617,408
1293_png.rf.5bb34007dc55e1fbd09507fd11480d68.jpg,640,640,unripe,468,269,578,454
1797_png.rf.5b8bddea63d007438ff049f957867d56.jpg,640,640,unripe,468,193,555,309
1797_png.rf.5b8bddea63d007438ff049f957867d56.jpg,640,640,unripe,430,308,491,421
1797_png.rf.5b8bddea63d007438ff049f957867d56.jpg,640,640,unripe,306,267,390,418
2000_png.rf.5b868819ce9721dae5b9de1fe6709802.jpg,640,640,unripe,185,170,282,318
2000_png.rf.5b868819ce9721dae5b9de1fe6709802.jpg,640,640,unripe,305,220,413,386
1533_png.rf.5bc136ae1d3770d988adba0cd5d496e5.jpg,640,640,unripe,184,129,260,208
1533_png.rf.5bc136ae1d3770d988adba0cd5d496e5.jpg,640,640,unripe,276,285,343,403
1533_png.rf.5bc136ae1d3770d988adba0cd5d496e5.jpg,640,640,ripe,346,329,436,478
1854_png.rf.5be34a1966856882a03addb007be36d5.jpg,640,640,unripe,214,219,262,286
1854_png.rf.5be34a1966856882a03addb007be36d5.jpg,640,640,unripe,103,247,163,363
1854_png.rf.5be34a1966856882a03addb007be36d5.jpg,640,640,unripe,394,396,438,475
1854_png.rf.5be34a1966856882a03addb007be36d5.jpg,640,640,unripe,262,327,330,493
1854_png.rf.5be34a1966856882a03addb007be36d5.jpg,640,640,ripe,287,250,351,339
1998_png.rf.5bceaf3dabb822f5ec3bf8bf36690068.jpg,640,640,unripe,66,194,158,315
1998_png.rf.5bceaf3dabb822f5ec3bf8bf36690068.jpg,640,640,unripe,126,254,228,401
1998_png.rf.5bceaf3dabb822f5ec3bf8bf36690068.jpg,640,640,unripe,277,316,345,428
1998_png.rf.5bceaf3dabb822f5ec3bf8bf36690068.jpg,640,640,unripe,249,376,315,472
1998_png.rf.5bceaf3dabb822f5ec3bf8bf36690068.jpg,640,640,unripe,283,412,373,549
1998_png.rf.5bceaf3dabb822f5ec3bf8bf36690068.jpg,640,640,unripe,355,397,435,516
1998_png.rf.5bceaf3dabb822f5ec3bf8bf36690068.jpg,640,640,ripe,406,324,539,520
2228_png.rf.5bc692ff24051a485e8fbcd84de9be1d.jpg,640,640,unripe,217,198,320,356
2228_png.rf.5bc692ff24051a485e8fbcd84de9be1d.jpg,640,640,ripe,308,285,413,456
1711_png.rf.5c06146f90d2909ea1914cc8a0e9c851.jpg,640,640,unripe,253,314,311,458
1711_png.rf.5c06146f90d2909ea1914cc8a0e9c851.jpg,640,640,unripe,91,31,178,116
2529_png.rf.5bfcc756d6b0922acd6b451620a87ac4.jpg,640,640,ripe,235,339,352,522
2529_png.rf.5bfcc756d6b0922acd6b451620a87ac4.jpg,640,640,ripe,217,0,321,105
2529_png.rf.5bfcc756d6b0922acd6b451620a87ac4.jpg,640,640,unripe,122,231,173,305
2529_png.rf.5bfcc756d6b0922acd6b451620a87ac4.jpg,640,640,unripe,225,231,320,360
2529_png.rf.5bfcc756d6b0922acd6b451620a87ac4.jpg,640,640,unripe,472,357,557,486
1765_png.rf.5be63051f369a2168c569aadb7455b5e.jpg,640,640,ripe,335,268,436,459
1765_png.rf.5be63051f369a2168c569aadb7455b5e.jpg,640,640,ripe,179,395,258,522
1765_png.rf.5be63051f369a2168c569aadb7455b5e.jpg,640,640,unripe,287,105,381,201
1765_png.rf.5be63051f369a2168c569aadb7455b5e.jpg,640,640,unripe,241,236,334,380
2842_png.rf.5bff3bf0415e48a91662dd6a64a91ead.jpg,640,640,unripe,301,157,342,203
2842_png.rf.5bff3bf0415e48a91662dd6a64a91ead.jpg,640,640,unripe,320,223,375,308
2842_png.rf.5bff3bf0415e48a91662dd6a64a91ead.jpg,640,640,unripe,64,174,121,241
2842_png.rf.5bff3bf0415e48a91662dd6a64a91ead.jpg,640,640,unripe,106,245,172,370
2842_png.rf.5bff3bf0415e48a91662dd6a64a91ead.jpg,640,640,ripe,220,186,297,325
2296_png.rf.5c36ebe0962b5962c8425dab5efe8ac6.jpg,640,640,ripe,244,187,315,278
2296_png.rf.5c36ebe0962b5962c8425dab5efe8ac6.jpg,640,640,ripe,193,135,275,232
2296_png.rf.5c36ebe0962b5962c8425dab5efe8ac6.jpg,640,640,unripe,202,258,295,403
2296_png.rf.5c36ebe0962b5962c8425dab5efe8ac6.jpg,640,640,unripe,296,221,365,333
2296_png.rf.5c36ebe0962b5962c8425dab5efe8ac6.jpg,640,640,unripe,353,201,417,291
1683_png.rf.5c2a9bc4552eba4ce4f26fc6ecac2fd3.jpg,640,640,unripe,212,288,276,391
1683_png.rf.5c2a9bc4552eba4ce4f26fc6ecac2fd3.jpg,640,640,unripe,208,383,293,517
1683_png.rf.5c2a9bc4552eba4ce4f26fc6ecac2fd3.jpg,640,640,ripe,333,333,444,499
1340_png.rf.5c35f3f846c7398d996c21d4bb8a57e6.jpg,640,640,ripe,318,231,411,370
219_png.rf.5c7938c13538a0393e4011fc65e5a641.jpg,640,640,ripe,361,235,464,401
1750_png.rf.5c93f6e66ba3c1b8cae1011412332410.jpg,640,640,unripe,278,245,340,323
1750_png.rf.5c93f6e66ba3c1b8cae1011412332410.jpg,640,640,unripe,340,299,385,357
1750_png.rf.5c93f6e66ba3c1b8cae1011412332410.jpg,640,640,unripe,179,171,217,206
1724_png.rf.5c97d1a9479fb075eda3ae4a8729cb56.jpg,640,640,ripe,289,315,390,444
1724_png.rf.5c97d1a9479fb075eda3ae4a8729cb56.jpg,640,640,unripe,212,352,320,481
1724_png.rf.5c97d1a9479fb075eda3ae4a8729cb56.jpg,640,640,unripe,456,191,547,315
1724_png.rf.5c97d1a9479fb075eda3ae4a8729cb56.jpg,640,640,unripe,522,125,583,209
1724_png.rf.5c97d1a9479fb075eda3ae4a8729cb56.jpg,640,640,unripe,580,229,640,321
1724_png.rf.5c97d1a9479fb075eda3ae4a8729cb56.jpg,640,640,unripe,130,127,159,163
1446_png.rf.5c9882d0e781fe4d120ebdba9d65ead5.jpg,640,640,ripe,106,119,243,290
1446_png.rf.5c9882d0e781fe4d120ebdba9d65ead5.jpg,640,640,unripe,228,220,324,387
1446_png.rf.5c9882d0e781fe4d120ebdba9d65ead5.jpg,640,640,unripe,348,244,408,362
1446_png.rf.5c9882d0e781fe4d120ebdba9d65ead5.jpg,640,640,unripe,324,390,360,434
1290_png.rf.5cb2245b9e3476242af119c718aa3f71.jpg,640,640,unripe,66,215,140,323
1290_png.rf.5cb2245b9e3476242af119c718aa3f71.jpg,640,640,unripe,169,245,212,317
1290_png.rf.5cb2245b9e3476242af119c718aa3f71.jpg,640,640,unripe,230,275,284,365
1290_png.rf.5cb2245b9e3476242af119c718aa3f71.jpg,640,640,unripe,419,269,469,355
1290_png.rf.5cb2245b9e3476242af119c718aa3f71.jpg,640,640,ripe,318,248,405,401
370_jpg.rf.5cbc0f5f9b0e5ba3789150350e980960.jpg,640,640,ripe,265,258,386,380

1215_png.rf.5ce1a814f16de992fe757989cda7fce5.jpg,640,640,ripe,262,213,385,421
1215_png.rf.5ce1a814f16de992fe757989cda7fce5.jpg,640,640,unripe,163,330,243,459
1215_png.rf.5ce1a814f16de992fe757989cda7fce5.jpg,640,640,unripe,222,330,337,510
2_jpg.rf.5d14470c679476ddac717c4c2923b3ae.jpg,640,640,ripe,65,37,147,119
2_jpg.rf.5d14470c679476ddac717c4c2923b3ae.jpg,640,640,ripe,11,25,66,104
2_jpg.rf.5d14470c679476ddac717c4c2923b3ae.jpg,640,640,ripe,329,324,420,419
2_jpg.rf.5d14470c679476ddac717c4c2923b3ae.jpg,640,640,ripe,426,347,493,439
1972_png.rf.5d58a0aa52c2a5d458dd15a2de9e2e7d.jpg,640,640,ripe,255,191,337,337
1972_png.rf.5d58a0aa52c2a5d458dd15a2de9e2e7d.jpg,640,640,unripe,210,103,295,251
1972_png.rf.5d58a0aa52c2a5d458dd15a2de9e2e7d.jpg,640,640,unripe,129,176,183,266
1972_png.rf.5d58a0aa52c2a5d458dd15a2de9e2e7d.jpg,640,640,unripe,393,121,443,197
335_jpg.rf.5d1a58658b68858e02f914f57ec55bd4.jpg,640,640,ripe,81,291,199,416
